id,rating,year,img,name,link,location,type,lat,lng
1232,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0478dfe5-c0f1-4964-bbeb-62b583b44327.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Auberge des Templiers,https://guide.michelin.com//en/centre-val-de-loire/boismorand/restaurant/auberge-des-templiers,Boismorand,"Modern Cuisine, Modern Cuisine",47.800579,2.73949
1233,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f835ba64-0797-411d-82bb-894d02853ef5.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Les Ducs de Lorraine,https://guide.michelin.com//en/grand-est/pinal/restaurant/les-ducs-de-lorraine,Epinal,Modern Cuisine,48.168243,6.449577
1234,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e2bfd748-ff8f-4ca3-a893-ae90c19d220f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Pré Catelan,https://guide.michelin.com//en/ile-de-france/paris/restaurant/le-pre-catelan,Paris,"Creative, Creative",48.863937,2.250718
1235,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/17206ad4-f81a-4619-a252-1a14d4ff965a.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Étude,https://guide.michelin.com//en/ile-de-france/paris/restaurant/etude,Paris,Modern Cuisine,48.86591,2.29091
1236,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/89a87929-c449-406c-ad41-8170d8690d0d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Refuge des Gourmets,https://guide.michelin.com//en/auvergne-rhone-alpes/machilly/restaurant/le-refuge-des-gourmets,Machilly,Modern Cuisine,46.248276,6.32827
1237,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e1138a2c-2d3f-487e-b2cb-d398998642f5.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Grand Cerf,https://guide.michelin.com//en/grand-est/montchenot/restaurant/le-grand-cerf,Montchenot,Classic Cuisine,49.161819,4.011166
1238,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/df7f26fb-6cb4-4405-9bb5-4886a989be89.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Rigmarole,https://guide.michelin.com//en/ile-de-france/paris/restaurant/le-rigmarole,Paris,"Modern Cuisine, Modern Cuisine",48.864983,2.36919
1239,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f70f1831-b6cb-4238-8b74-10866de3c7a0.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Mickaël Féval,https://guide.michelin.com//en/provence-alpes-cote-dazur/aix-en-provence/restaurant/mickael-feval,Aix-en-Provence,Modern Cuisine,43.527794,5.451323
1240,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cd7f0aec-6578-4504-89c1-2eb06f3388af.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Ambroisie,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-ambroisie,Paris,Classic Cuisine,48.85527,2.364394
1241,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8160b007-7b5b-4331-8602-2ad341546796.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Auberge La Fenière,https://guide.michelin.com//en/provence-alpes-cote-dazur/cadenet/restaurant/auberge-la-feniere,Cadenet,Creative,43.748924,5.363736
1242,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/aba44a15-892f-4b7e-a396-cd0d106d636f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Figuier de Saint-Esprit,https://guide.michelin.com//en/provence-alpes-cote-dazur/antibes/restaurant/le-figuier-de-st-esprit,Antibes,Provençal,43.581806,7.128484
1243,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5adfb93f-4214-45c7-acad-f75d5413488a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Baumanière 1850,https://guide.michelin.com//en/auvergne-rhone-alpes/courchevel/restaurant/baumaniere-1850,Courchevel,Modern Cuisine,45.410294,6.638078
1244,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/286532f9-2030-413b-9b56-47024829b984.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Aux Pesked,https://guide.michelin.com//en/bretagne/saint-brieuc/restaurant/aux-pesked,Saint-Brieuc,"Seafood, Seafood",48.52224,-2.763155
1245,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2fe861d2-d3df-4fc8-bcce-4fe6285d6eb4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Cerf,https://guide.michelin.com//en/grand-est/marlenheim/restaurant/le-cerf,Marlenheim,Modern Cuisine,48.620842,7.494028
1246,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1845ffc6-06e4-4c22-a9f2-1703cc8bf5f3.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Grand Hôtel du Lion d'Or,https://guide.michelin.com//en/centre-val-de-loire/romorantin-lanthenay/restaurant/grand-hotel-du-lion-d-or,Romorantin-Lanthenay,Modern Cuisine,47.360298,1.743825
1247,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/542c43dc-53ca-4a2e-93e4-074c9f312872.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Loiseau Rive Gauche,https://guide.michelin.com//en/ile-de-france/paris/restaurant/loiseau-rive-gauche,Paris,"Creative, Creative",48.860115,2.318263
1248,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/05328790-0f71-41cd-8e41-8d1d8f0cfcda.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Allium,https://guide.michelin.com//en/bretagne/quimper/restaurant/allium,Quimper,Creative,47.976158,-4.09825
1249,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/77c61d19-f229-42af-8331-20cf471981af.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Les Funambules,https://guide.michelin.com//en/grand-est/strasbourg/restaurant/les-funambules,Strasbourg,Modern Cuisine,48.586906,7.76784
1250,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/00f0d727-69c0-434c-8d17-d2c2464a85f3.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Jin,https://guide.michelin.com//en/ile-de-france/paris/restaurant/jin,Paris,Japanese,48.865318,2.33187
1251,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c93ef108-8470-4a03-8ef3-650b751409e0.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Les Apothicaires,https://guide.michelin.com//en/auvergne-rhone-alpes/lyon/restaurant/les-apothicaires,Lyon,Creative,45.768112,4.845635
1252,1,MICHELIN Guide France,"https://static.pxlecdn.com/photos/219610288/original/a7c1ed5d69779fd1bc45.jpg"" width=""362"" height=""203",Au 14 Février,https://guide.michelin.com//en/centre-val-de-loire/saint-valentin/restaurant/au-14-fevrier,Saint-Valentin,Modern Cuisine,46.951691,1.865034
1253,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6f913c3e-65d1-49fc-bf1b-cbed635ceb2a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Neuvième Art,https://guide.michelin.com//en/auvergne-rhone-alpes/lyon/restaurant/le-neuvieme-art,Lyon,Creative,45.767933,4.856484
1254,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8aa3d822-9f88-4b4d-9527-2b85d0d09f56.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Le M,https://guide.michelin.com//en/bretagne/brest/restaurant/le-m233667,Brest,Modern Cuisine,48.40461,-4.492026
1255,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/79307a9a-bab6-4813-8a7c-6fc3444fb359.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Ostal,https://guide.michelin.com//en/auvergne-rhone-alpes/clermont-ferrand/restaurant/l-ostal,Clermont-Ferrand,Modern Cuisine,45.781124,3.08809
1256,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c3937b76-c30b-463a-a249-f01bf865992f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Almandin,https://guide.michelin.com//en/occitanie/saint-cyprien/restaurant/l-almandin,Saint-Cyprien,Creative,42.609718,3.03622
1257,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/42920933-a6ad-4eae-be84-e7a6aca47233.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Marine,https://guide.michelin.com//en/normandie/barneville-carteret/restaurant/la-marine10158,Barneville-Carteret,Modern Cuisine,49.377361,-1.7861
1258,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b056fb9d-639d-48d5-8fc6-c441ea83b3f6.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Pont de l'Ouysse,https://guide.michelin.com//en/occitanie/lacave/restaurant/pont-de-l-ouysse,Lacave,"Modern Cuisine, Modern Cuisine",44.844231,1.550233
1259,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/240368fc-1f80-4b07-b471-8c0a76a0b403.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Au Gourmet,https://guide.michelin.com//en/grand-est/drusenheim/restaurant/au-gourmet,Drusenheim,Modern Cuisine,48.751778,7.947546
1260,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1d70e9b9-3943-4eb0-8403-aaccedc1860b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",1912,https://guide.michelin.com//en/normandie/trouville-sur-mer/restaurant/1912,Trouville-sur-Mer,Creative,49.366241,0.077657
1261,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/65f5011b-6e9f-479d-b8d8-db7340acf8fd.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Marcore,https://guide.michelin.com//en/ile-de-france/paris/restaurant/marcore,Paris,Modern Cuisine,48.870029,2.341115
1262,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a22d282b-be56-4390-98c2-a574cf451549.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Château de Courban,https://guide.michelin.com//en/bourgogne-franche-comte/courban/restaurant/chateau-de-courban,Courban,Modern Cuisine,47.919479,4.737562
1263,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f37f79b5-c805-4272-a7b6-929e40e6ac77.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Benoit,https://guide.michelin.com//en/ile-de-france/paris/restaurant/benoit5826,Paris,Classic Cuisine,48.858486,2.350003
1264,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/79846eec-027d-49fa-9f3c-9bb03eb70520.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Épicure,https://guide.michelin.com//en/ile-de-france/paris/restaurant/epicure,Paris,Modern Cuisine,48.871731,2.314366
1265,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0954749a-c5e0-4362-b192-570233022e5c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Pressoir d'Argent - Gordon Ramsay,https://guide.michelin.com//en/nouvelle-aquitaine/bordeaux/restaurant/le-pressoir-d-argent-gordon-ramsay,Bordeaux,Modern Cuisine,44.842411,-0.57461
1266,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ad41f9fa-147d-4f67-92f8-76cb6da8606e.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",L'Arôme,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-arome174292,Paris,Modern Cuisine,48.873272,2.308915
1267,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c97053fa-26b0-451d-8555-2a8cc5e4e01d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Esquisse,https://guide.michelin.com//en/auvergne-rhone-alpes/annecy/restaurant/l-esquisse,Annecy,Modern Cuisine,45.899731,6.12235
1268,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6cd7d034-29dc-489a-8e26-e49ce1ea2767.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Pavé d'Auge,https://guide.michelin.com//en/normandie/beuvron-en-auge/restaurant/le-pave-d-auge,Beuvron-en-Auge,Classic Cuisine,49.188103,-0.04592
1269,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0b9435cd-ba22-4926-9aed-2cf6db7b79e4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Marine,https://guide.michelin.com//en/pays-de-la-loire/l-herbaudire/restaurant/la-marine3780,L'Herbaudière,"Creative, Creative",47.023808,-2.299743
1270,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a6c56c6a-9c74-471f-b711-1b60a72494a7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Magdeleine - Mathias Dandine,https://guide.michelin.com//en/provence-alpes-cote-dazur/gmenos/restaurant/la-magdeleine-mathias-dandine,Gémenos,Mediterranean Cuisine,43.298901,5.624402
1271,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9ce8ba64-d7c3-44e9-a2a1-fa830d99b82d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Shang Palace,https://guide.michelin.com//en/ile-de-france/paris/restaurant/shang-palace298066,Paris,Chinese,48.8643,2.293741
1272,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b595e06e-e0f0-4be6-bbd4-cc6b55db88ec.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Val d'Auge,https://guide.michelin.com//en/hauts-de-france/bondues/restaurant/val-d-auge,Bondues,Modern Cuisine,50.700302,3.09449
1273,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7851f719-6c7c-4088-8dda-b2e02784e3cb.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Christophe Bacquié,https://guide.michelin.com//en/provence-alpes-cote-dazur/le-castellet/restaurant/christophe-bacquie,Le Castellet,Modern Cuisine,43.250282,5.783503
1274,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6f0d7608-eb12-46b9-ba8d-99b400dd72b4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Hostellerie Jérôme,https://guide.michelin.com//en/provence-alpes-cote-dazur/la-turbie/restaurant/hostellerie-jerome,La Turbie,Mediterranean Cuisine,43.745144,7.400219
1275,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3ac8a088-2721-48cb-b7fd-bcb6bc4e73ac.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Les Morainières,https://guide.michelin.com//en/auvergne-rhone-alpes/jongieux/restaurant/les-morainieres,Jongieux,"Creative, Creative",45.744946,5.798298
1276,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1175448f-452e-4a01-9c9e-e3dc7653cb91.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Petit Hôtel du Grand Large,https://guide.michelin.com//en/bretagne/st-pierre-quiberon/restaurant/le-petit-hotel-du-grand-large,St-Pierre-Quiberon,Seafood,47.53006,-3.146161
1277,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bc7f2fad-4372-47b0-9a1c-b2384666e26f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Atelier de Joël Robuchon - Étoile,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-etoile,Paris,Creative,48.872841,2.297317
1278,1,MICHELIN Guide France,"https://static.pxlecdn.com/photos/228158821/original/42e57b05c4e9735e7300.jpg"" width=""362"" height=""203",Le Kaïku,https://guide.michelin.com//en/nouvelle-aquitaine/saint-jean-de-luz/restaurant/le-kaiku,Saint-Jean-de-Luz,Modern Cuisine,43.388699,-1.664434
1279,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/59a7dc64-aedd-4a79-b25b-498a42359ca4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Dune du Château de Sable,https://guide.michelin.com//en/bretagne/porspoder/restaurant/le-chateau-de-sable,Porspoder,Modern Cuisine,48.516712,-4.762887
1280,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cc524132-cab8-4705-b0be-7de51304e447.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Verbois,https://guide.michelin.com//en/hauts-de-france/chantilly/restaurant/le-verbois,Chantilly,Modern Cuisine,49.221672,2.466784
1281,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4dfe6442-25e2-4eb9-b18e-161474532e09.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Pavyllon,https://guide.michelin.com//en/ile-de-france/paris/restaurant/pavyllon,Paris,Modern Cuisine,48.865978,2.31567
1282,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2832d7d2-2b35-4e2a-828b-90961be153fc.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Relais de la Poste,https://guide.michelin.com//en/nouvelle-aquitaine/magescq/restaurant/relais-de-la-poste11709,Magescq,Classic Cuisine,43.778763,-1.217801
1283,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/39381932-399d-45b4-808a-1e1d78cd4893.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Table des Blot - Auberge du Château,https://guide.michelin.com//en/ile-de-france/dampierre-en-yvelines/restaurant/la-table-des-blot-auberge-du-chateau,Dampierre-en-Yvelines,Modern Cuisine,48.706188,1.987655
1284,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e33c7a9d-32b3-4ade-8f53-6478897d8b95.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gaya par Pierre Gagnaire,https://guide.michelin.com//en/ile-de-france/paris/restaurant/gaya-par-pierre-gagnaire,Paris,"Modern Cuisine, Modern Cuisine",48.856434,2.324087
1285,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/34145f6d-b817-45ba-b0f9-113dbe886880.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Atelier de Joël Robuchon - St-Germain,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-st-germain,Paris,"Creative, Creative",48.856812,2.327857
1286,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/81fe6faf-b016-4460-802d-96d72b15f2ed.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Pilgrim,https://guide.michelin.com//en/ile-de-france/paris/restaurant/pilgrim1000208,Paris,Modern Cuisine,48.842525,2.313917
1287,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d7953d23-4257-4c65-b6b1-8175416cf3f8.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Azimut,https://guide.michelin.com//en/auvergne-rhone-alpes/courchevel/restaurant/azimut,Courchevel,"Modern Cuisine, Modern Cuisine",45.433289,6.62345
1288,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/eb539c5b-b19f-4486-9f04-ee104500f5ba.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",La Table de la Bergerie,https://guide.michelin.com//en/pays-de-la-loire/le-champ-sur-layon/restaurant/la-table-de-la-bergerie,Le Champ-sur-Layon,Modern Cuisine,47.268028,-0.59238
1289,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/87ce6dd1-34e6-4bbf-a34a-c2f20b2df367.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Julien Binz,https://guide.michelin.com//en/grand-est/ammerschwihr/restaurant/julien-binz,Ammerschwihr,Modern Cuisine,48.125492,7.282889
1290,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0f51924b-c720-4abf-9e84-95a8d53322da.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Royal,https://guide.michelin.com//en/grand-est/champillon/restaurant/le-royal,Champillon,Modern Cuisine,49.091236,3.976778
1291,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9cfe5d08-3c51-49e2-a4ce-260d6f68a213.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Agapé,https://guide.michelin.com//en/ile-de-france/paris/restaurant/agape,Paris,Modern Cuisine,48.885056,2.307033
1292,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c4c0da58-22c3-4e7f-8074-d0c8d2914336.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Taillevent,https://guide.michelin.com//en/ile-de-france/paris/restaurant/le-taillevent,Paris,Classic Cuisine,48.874195,2.302483
1293,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8f8887e5-3462-4676-b493-8348821b347c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Émulsion,https://guide.michelin.com//en/auvergne-rhone-alpes/saint-alban-de-roche/restaurant/l-emulsion327218,Saint-Alban-de-Roche,Modern Cuisine,45.602291,5.22867
1294,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7756057b-50c8-4623-8a7e-7041d99a670b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Saint-James,https://guide.michelin.com//en/nouvelle-aquitaine/bouliac/restaurant/le-saint-james,Bouliac,Modern Cuisine,44.814278,-0.503869
1295,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/007b7788-5b21-42bb-9bf0-cf0c6be807ff.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Miraflores,https://guide.michelin.com//en/auvergne-rhone-alpes/lyon/restaurant/miraflores-1190862,Lyon,Peruvian,45.768269,4.858825
1296,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4aab43c3-4f9f-44de-95e4-ff829fe183dc.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Abysse au Pavillon Ledoyen,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-abysse-au-pavillon-ledoyen,Paris,"Japanese, Japanese",48.866207,2.316499
1297,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9e81af39-7a69-4b56-9842-9633532eb6de.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Skab,https://guide.michelin.com//en/occitanie/nimes/restaurant/skab,Nîmes,Modern Cuisine,43.833187,4.35921
1298,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c9295a9f-aaa3-4540-99dc-9ff75409adea.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ithurria,https://guide.michelin.com//en/nouvelle-aquitaine/ainhoa/restaurant/ithurria,Ainhoa,"Modern Cuisine, Modern Cuisine",43.307678,-1.49912
1299,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/728f514e-c9a0-4dab-baf5-49840379b62c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Auberge St-Laurent,https://guide.michelin.com//en/grand-est/sierentz/restaurant/auberge-st-laurent,Sierentz,Modern Cuisine,47.654064,7.453999
1300,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5a3066c5-2537-4df3-8ce2-1c896da5c607.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Archeste,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-archeste,Paris,Creative,48.861736,2.278288
